1682   1.9601494e-01
   9.9179758e-01  -1.7006077e-01  -1.0901036e+00
   1.0052301e+00   0.0000000e+00  -9.1528813e-01
   9.9077078e-01   1.6988471e-01  -9.1528813e-01
   9.4780879e-01   3.3488215e-01  -9.1528813e-01
   8.7758006e-01   4.9024564e-01  -9.1528813e-01
   7.8210496e-01   6.3150565e-01  -9.1528813e-01
   6.6413012e-01   7.5459840e-01  -9.1528813e-01
   5.2704946e-01   8.5598272e-01  -9.1528813e-01
   3.7480655e-01   9.3274198e-01  -9.1528813e-01
   2.1178114e-01   9.8266795e-01  -9.1528813e-01
   4.2663175e-02   1.0043244e+00  -9.1528813e-01
  -1.2768214e-01   9.9708817e-01  -9.1528813e-01
  -2.9435426e-01   9.6116758e-01  -9.1528813e-01
  -4.5255836e-01   8.9759595e-01  -9.1528813e-01
  -5.9774317e-01   8.0820212e-01  -9.1528813e-01
  -7.2573200e-01   6.9555778e-01  -9.1528813e-01
  -8.3284284e-01   5.6290351e-01  -9.1528813e-01
  -9.1599431e-01   4.1405553e-01  -9.1528813e-01
  -9.7279429e-01   2.5329593e-01  -9.1528813e-01
  -1.0016087e+00   8.5249468e-02  -9.1528813e-01
  -1.0016087e+00  -8.5249468e-02  -9.1528813e-01
  -9.7279429e-01  -2.5329593e-01  -9.1528813e-01
  -9.1599431e-01  -4.1405553e-01  -9.1528813e-01
  -8.3284284e-01  -5.6290351e-01  -9.1528813e-01
  -7.2573200e-01  -6.9555778e-01  -9.1528813e-01
  -5.9774317e-01  -8.0820212e-01  -9.1528813e-01
  -4.5255836e-01  -8.9759595e-01  -9.1528813e-01
  -2.9435426e-01  -9.6116758e-01  -9.1528813e-01
  -1.2768214e-01  -9.9708817e-01  -9.1528813e-01
   4.2663175e-02  -1.0043244e+00  -9.1528813e-01
   2.1178114e-01  -9.8266795e-01  -9.1528813e-01
   3.7480655e-01  -9.3274198e-01  -9.1528813e-01
   5.2704946e-01  -8.5598272e-01  -9.1528813e-01
   6.6413012e-01  -7.5459840e-01  -9.1528813e-01
   7.8210496e-01  -6.3150565e-01  -9.1528813e-01
   8.7758006e-01  -4.9024564e-01  -9.1528813e-01
   9.4780879e-01  -3.3488215e-01  -9.1528813e-01
   9.9077078e-01  -1.6988471e-01  -9.1528813e-01
   1.0446996e+00   0.0000000e+00  -7.4477170e-01
   1.0304513e+00   1.7195191e-01  -7.4477170e-01
   9.8809492e-01   3.3921341e-01  -7.4477170e-01
   9.1878590e-01   4.9722206e-01  -7.4477170e-01
   8.2441480e-01   6.4166779e-01  -7.4477170e-01
   7.0755581e-01   7.6861050e-01  -7.4477170e-01
   5.7139654e-01   8.7458751e-01  -7.4477170e-01
   4.1965106e-01   9.5670805e-01  -7.4477170e-01
   2.5645860e-01   1.0127321e+00  -7.4477170e-01
   8.6270611e-02   1.0411314e+00  -7.4477170e-01
  -8.6270611e-02   1.0411314e+00  -7.4477170e-01
  -2.5645860e-01   1.0127321e+00  -7.4477170e-01
  -4.1965106e-01   9.5670805e-01  -7.4477170e-01
  -5.7139654e-01   8.7458751e-01  -7.4477170e-01
  -7.0755581e-01   7.6861050e-01  -7.4477170e-01
  -8.2441480e-01   6.4166779e-01  -7.4477170e-01
  -9.1878590e-01   4.9722206e-01  -7.4477170e-01
  -9.8809492e-01   3.3921341e-01  -7.4477170e-01
  -1.0304513e+00   1.7195191e-01  -7.4477170e-01
  -1.0446996e+00   1.2793458e-16  -7.4477170e-01
  -1.0304513e+00  -1.7195191e-01  -7.4477170e-01
  -9.8809492e-01  -3.3921341e-01  -7.4477170e-01
  -9.1878590e-01  -4.9722206e-01  -7.4477170e-01
  -8.2441480e-01  -6.4166779e-01  -7.4477170e-01
  -7.0755581e-01  -7.6861050e-01  -7.4477170e-01
  -5.7139654e-01  -8.7458751e-01  -7.4477170e-01
  -4.1965106e-01  -9.5670805e-01  -7.4477170e-01
  -2.5645860e-01  -1.0127321e+00  -7.4477170e-01
  -8.6270611e-02  -1.0411314e+00  -7.4477170e-01
   8.6270611e-02  -1.0411314e+00  -7.4477170e-01
   2.5645860e-01  -1.0127321e+00  -7.4477170e-01
   4.1965106e-01  -9.5670805e-01  -7.4477170e-01
   5.7139654e-01  -8.7458751e-01  -7.4477170e-01
   7.0755581e-01  -7.6861050e-01  -7.4477170e-01
   8.2441480e-01  -6.4166779e-01  -7.4477170e-01
   9.1878590e-01  -4.9722206e-01  -7.4477170e-01
   9.8809492e-01  -3.3921341e-01  -7.4477170e-01
   1.0304513e+00  -1.7195191e-01  -7.4477170e-01
   1.1122266e+00   0.0000000e+00  -5.8312571e-01
   1.0985332e+00   1.7399057e-01  -5.8312571e-01
   1.0577903e+00   3.4369692e-01  -5.8312571e-01
   9.9100115e-01   5.0494031e-01  -5.8312571e-01
   8.9981022e-01   6.5375039e-01  -5.8312571e-01
   7.8646297e-01   7.8646297e-01  -5.8312571e-01
   6.5375039e-01   8.9981022e-01  -5.8312571e-01
   5.0494031e-01   9.9100115e-01  -5.8312571e-01
   3.4369692e-01   1.0577903e+00  -5.8312571e-01
   1.7399057e-01   1.0985332e+00  -5.8312571e-01
   6.8101988e-17   1.1122266e+00  -5.8312571e-01
  -1.7399057e-01   1.0985332e+00  -5.8312571e-01
  -3.4369692e-01   1.0577903e+00  -5.8312571e-01
  -5.0494031e-01   9.9100115e-01  -5.8312571e-01
  -6.5375039e-01   8.9981022e-01  -5.8312571e-01
  -7.8646297e-01   7.8646297e-01  -5.8312571e-01
  -8.9981022e-01   6.5375039e-01  -5.8312571e-01
  -9.9100115e-01   5.0494031e-01  -5.8312571e-01
  -1.0577903e+00   3.4369692e-01  -5.8312571e-01
  -1.0985332e+00   1.7399057e-01  -5.8312571e-01
  -1.1122266e+00   1.3620398e-16  -5.8312571e-01
  -1.0985332e+00  -1.7399057e-01  -5.8312571e-01
  -1.0577903e+00  -3.4369692e-01  -5.8312571e-01
  -9.9100115e-01  -5.0494031e-01  -5.8312571e-01
  -8.9981022e-01  -6.5375039e-01  -5.8312571e-01
  -7.8646297e-01  -7.8646297e-01  -5.8312571e-01
  -6.5375039e-01  -8.9981022e-01  -5.8312571e-01
  -5.0494031e-01  -9.9100115e-01  -5.8312571e-01
  -3.4369692e-01  -1.0577903e+00  -5.8312571e-01
  -1.7399057e-01  -1.0985332e+00  -5.8312571e-01
  -2.0430596e-16  -1.1122266e+00  -5.8312571e-01
   1.7399057e-01  -1.0985332e+00  -5.8312571e-01
   3.4369692e-01  -1.0577903e+00  -5.8312571e-01
   5.0494031e-01  -9.9100115e-01  -5.8312571e-01
   6.5375039e-01  -8.9981022e-01  -5.8312571e-01
   7.8646297e-01  -7.8646297e-01  -5.8312571e-01
   8.9981022e-01  -6.5375039e-01  -5.8312571e-01
   9.9100115e-01  -5.0494031e-01  -5.8312571e-01
   1.0577903e+00  -3.4369692e-01  -5.8312571e-01
   1.0985332e+00  -1.7399057e-01  -5.8312571e-01
   1.1974053e+00   0.0000000e+00  -4.2995331e-01
   1.1846450e+00   1.7434361e-01  -4.2995331e-01
   1.1466360e+00   3.4497139e-01  -4.2995331e-01
   1.0841885e+00   5.0824670e-01  -4.2995331e-01
   9.9863340e-01   6.6068961e-01  -4.2995331e-01
   8.9179415e-01   7.9905108e-01  -4.2995331e-01
   7.6594786e-01   9.2038215e-01  -4.2995331e-01
   6.2377672e-01   1.0220969e+00  -4.2995331e-01
   4.6831086e-01   1.1020274e+00  -4.2995331e-01
   3.0286377e-01   1.1584701e+00  -4.2995331e-01
   1.3096166e-01   1.1902220e+00  -4.2995331e-01
  -4.3731664e-02   1.1966064e+00  -4.2995331e-01
  -2.1749293e-01   1.1774873e+00  -4.2995331e-01
  -3.8661871e-01   1.1332720e+00  -4.2995331e-01
  -5.4750438e-01   1.0649030e+00  -4.2995331e-01
  -6.9672094e-01   9.7383744e-01  -4.2995331e-01
  -8.3108811e-01   8.6201623e-01  -4.2995331e-01
  -9.4774208e-01   7.3182264e-01  -4.2995331e-01
  -1.0441966e+00   5.8603152e-01  -4.2995331e-01
  -1.1183958e+00   4.2775016e-01  -4.2995331e-01
  -1.1687584e+00   2.6035204e-01  -4.2995331e-01
  -1.1942110e+00   8.7404976e-02  -4.2995331e-01
  -1.1942110e+00  -8.7404976e-02  -4.2995331e-01
  -1.1687584e+00  -2.6035204e-01  -4.2995331e-01
  -1.1183958e+00  -4.2775016e-01  -4.2995331e-01
  -1.0441966e+00  -5.8603152e-01  -4.2995331e-01
  -9.4774208e-01  -7.3182264e-01  -4.2995331e-01
  -8.3108811e-01  -8.6201623e-01  -4.2995331e-01
  -6.9672094e-01  -9.7383744e-01  -4.2995331e-01
  -5.4750438e-01  -1.0649030e+00  -4.2995331e-01
  -3.8661871e-01  -1.1332720e+00  -4.2995331e-01
  -2.1749293e-01  -1.1774873e+00  -4.2995331e-01
  -4.3731664e-02  -1.1966064e+00  -4.2995331e-01
   1.3096166e-01  -1.1902220e+00  -4.2995331e-01
   3.0286377e-01  -1.1584701e+00  -4.2995331e-01
   4.6831086e-01  -1.1020274e+00  -4.2995331e-01
   6.2377672e-01  -1.0220969e+00  -4.2995331e-01
   7.6594786e-01  -9.2038215e-01  -4.2995331e-01
   8.9179415e-01  -7.9905108e-01  -4.2995331e-01
   9.9863340e-01  -6.6068961e-01  -4.2995331e-01
   1.0841885e+00  -5.0824670e-01  -4.2995331e-01
   1.1466360e+00  -3.4497139e-01  -4.2995331e-01
   1.1846450e+00  -1.7434361e-01  -4.2995331e-01
   1.2932808e+00   0.0000000e+00  -2.8319641e-01
   1.2817415e+00   1.7237746e-01  -2.8319641e-01
   1.2473295e+00   3.4167884e-01  -2.8319641e-01
   1.1906588e+00   5.0488295e-01  -2.8319641e-01
   1.1127408e+00   6.5907742e-01  -2.8319641e-01
   1.0149660e+00   8.0151063e-01  -2.8319641e-01
   8.9907902e-01   9.2964087e-01  -2.8319641e-01
   7.6714797e-01   1.0411816e+00  -2.8319641e-01
   6.2152716e-01   1.1341425e+00  -2.8319641e-01
   4.6481517e-01   1.2068646e+00  -2.8319641e-01
   2.9980855e-01   1.2580501e+00  -2.8319641e-01
   1.2945184e-01   1.2867857e+00  -2.8319641e-01
  -4.3214948e-02   1.2925586e+00  -2.8319641e-01
  -2.1511056e-01   1.2752657e+00  -2.8319641e-01
  -3.8316752e-01   1.2352157e+00  -2.8319641e-01
  -5.4438684e-01   1.1731233e+00  -2.8319641e-01
  -6.9589157e-01   1.0900964e+00  -2.8319641e-01
  -8.3497810e-01   9.8761672e-01  -2.8319641e-01
  -9.5916443e-01   8.6751301e-01  -2.8319641e-01
  -1.0662344e+00   7.3192851e-01  -2.8319641e-01
  -1.1542775e+00   5.8328273e-01  -2.8319641e-01
  -1.2217224e+00   4.2422825e-01  -2.8319641e-01
  -1.2673657e+00   2.5760341e-01  -2.8319641e-01
  -1.2903927e+00   8.6381631e-02  -2.8319641e-01
  -1.2903927e+00  -8.6381631e-02  -2.8319641e-01
  -1.2673657e+00  -2.5760341e-01  -2.8319641e-01
  -1.2217224e+00  -4.2422825e-01  -2.8319641e-01
  -1.1542775e+00  -5.8328273e-01  -2.8319641e-01
  -1.0662344e+00  -7.3192851e-01  -2.8319641e-01
  -9.5916443e-01  -8.6751301e-01  -2.8319641e-01
  -8.3497810e-01  -9.8761672e-01  -2.8319641e-01
  -6.9589157e-01  -1.0900964e+00  -2.8319641e-01
  -5.4438684e-01  -1.1731233e+00  -2.8319641e-01
  -3.8316752e-01  -1.2352157e+00  -2.8319641e-01
  -2.1511056e-01  -1.2752657e+00  -2.8319641e-01
  -4.3214948e-02  -1.2925586e+00  -2.8319641e-01
   1.2945184e-01  -1.2867857e+00  -2.8319641e-01
   2.9980855e-01  -1.2580501e+00  -2.8319641e-01
   4.6481517e-01  -1.2068646e+00  -2.8319641e-01
   6.2152716e-01  -1.1341425e+00  -2.8319641e-01
   7.6714797e-01  -1.0411816e+00  -2.8319641e-01
   8.9907902e-01  -9.2964087e-01  -2.8319641e-01
   1.0149660e+00  -8.0151063e-01  -2.8319641e-01
   1.1127408e+00  -6.5907742e-01  -2.8319641e-01
   1.1906588e+00  -5.0488295e-01  -2.8319641e-01
   1.2473295e+00  -3.4167884e-01  -2.8319641e-01
   1.2817415e+00  -1.7237746e-01  -2.8319641e-01
   1.3952529e+00   0.0000000e+00  -1.4058907e-01
   1.3846776e+00   1.7146024e-01  -1.4058907e-01
   1.3531120e+00   3.4032132e-01  -1.4058907e-01
   1.3010346e+00   5.0402348e-01  -1.4058907e-01
   1.2292348e+00   6.6008515e-01  -1.4058907e-01
   1.1388011e+00   8.0614061e-01  -1.4058907e-01
   1.0311043e+00   9.3997580e-01  -1.4058907e-01
   9.0777707e-01   1.0595619e+00  -1.4058907e-01
   7.7068883e-01   1.1630861e+00  -1.4058907e-01
   6.2191773e-01   1.2489792e+00  -1.4058907e-01
   4.6371900e-01   1.3159390e+00  -1.4058907e-01
   2.9849075e-01   1.3629504e+00  -1.4058907e-01
   1.2873770e-01   1.3893010e+00  -1.4058907e-01
  -4.2966895e-02   1.3945912e+00  -1.4058907e-01
  -2.1402015e-01   1.3787407e+00  -1.4058907e-01
  -3.8182908e-01   1.3419900e+00  -1.4058907e-01
  -5.4384987e-01   1.2848961e+00  -1.4058907e-01
  -6.9762645e-01   1.2083245e+00  -1.4058907e-01
  -8.4082772e-01   1.1134358e+00  -1.4058907e-01
  -9.7128290e-01   1.0016687e+00  -1.4058907e-01
  -1.0870144e+00   8.7471725e-01  -1.4058907e-01
  -1.1862679e+00   7.3450600e-01  -1.4058907e-01
  -1.2675388e+00   5.8316038e-01  -1.4058907e-01
  -1.3295951e+00   4.2297465e-01  -1.4058907e-01
  -1.3714961e+00   2.5637705e-01  -1.4058907e-01
  -1.3926066e+00   8.5893032e-02  -1.4058907e-01
  -1.3926066e+00  -8.5893032e-02  -1.4058907e-01
  -1.3714961e+00  -2.5637705e-01  -1.4058907e-01
  -1.3295951e+00  -4.2297465e-01  -1.4058907e-01
  -1.2675388e+00  -5.8316038e-01  -1.4058907e-01
  -1.1862679e+00  -7.3450600e-01  -1.4058907e-01
  -1.0870144e+00  -8.7471725e-01  -1.4058907e-01
  -9.7128290e-01  -1.0016687e+00  -1.4058907e-01
  -8.4082772e-01  -1.1134358e+00  -1.4058907e-01
  -6.9762645e-01  -1.2083245e+00  -1.4058907e-01
  -5.4384987e-01  -1.2848961e+00  -1.4058907e-01
  -3.8182908e-01  -1.3419900e+00  -1.4058907e-01
  -2.1402015e-01  -1.3787407e+00  -1.4058907e-01
  -4.2966895e-02  -1.3945912e+00  -1.4058907e-01
   1.2873770e-01  -1.3893010e+00  -1.4058907e-01
   2.9849075e-01  -1.3629504e+00  -1.4058907e-01
   4.6371900e-01  -1.3159390e+00  -1.4058907e-01
   6.2191773e-01  -1.2489792e+00  -1.4058907e-01
   7.7068883e-01  -1.1630861e+00  -1.4058907e-01
   9.0777707e-01  -1.0595619e+00  -1.4058907e-01
   1.0311043e+00  -9.3997580e-01  -1.4058907e-01
   1.1388011e+00  -8.0614061e-01  -1.4058907e-01
   1.2292348e+00  -6.6008515e-01  -1.4058907e-01
   1.3010346e+00  -5.0402348e-01  -1.4058907e-01
   1.3531120e+00  -3.4032132e-01  -1.4058907e-01
   1.3846776e+00  -1.7146024e-01  -1.4058907e-01
   1.5000000e+00   0.0000000e+00  -9.8613842e-09
   1.4898575e+00   1.7413937e-01  -9.8613842e-09
   1.4595673e+00   3.4592380e-01  -9.8613842e-09
   1.4095389e+00   5.1303021e-01  -9.8613842e-09
   1.3404490e+00   6.7319877e-01  -9.8613842e-09
   1.2532317e+00   8.2426346e-01  -9.8613842e-09
   1.1490667e+00   9.6418141e-01  -9.8613842e-09
   1.0293625e+00   1.0910605e+00  -9.8613842e-09
   8.9573788e-01   1.2031848e+00  -9.8613842e-09
   7.5000000e-01   1.2990381e+00  -9.8613842e-09
   5.9411965e-01   1.3773242e+00  -9.8613842e-09
   4.3020485e-01   1.4369843e+00  -9.8613842e-09
   2.6047227e-01   1.4772116e+00  -9.8613842e-09
   8.7217243e-02   1.4974622e+00  -9.8613842e-09
  -8.7217243e-02   1.4974622e+00  -9.8613842e-09
  -2.6047227e-01   1.4772116e+00  -9.8613842e-09
  -4.3020485e-01   1.4369843e+00  -9.8613842e-09
  -5.9411965e-01   1.3773242e+00  -9.8613842e-09
  -7.5000000e-01   1.2990381e+00  -9.8613842e-09
  -8.9573788e-01   1.2031848e+00  -9.8613842e-09
  -1.0293625e+00   1.0910605e+00  -9.8613842e-09
  -1.1490667e+00   9.6418141e-01  -9.8613842e-09
  -1.2532317e+00   8.2426346e-01  -9.8613842e-09
  -1.3404490e+00   6.7319877e-01  -9.8613842e-09
  -1.4095389e+00   5.1303021e-01  -9.8613842e-09
  -1.4595673e+00   3.4592380e-01  -9.8613842e-09
  -1.4898575e+00   1.7413937e-01  -9.8613842e-09
  -1.5000000e+00   1.8369095e-16  -9.8613842e-09
  -1.4898575e+00  -1.7413937e-01  -9.8613842e-09
  -1.4595673e+00  -3.4592380e-01  -9.8613842e-09
  -1.4095389e+00  -5.1303021e-01  -9.8613842e-09
  -1.3404490e+00  -6.7319877e-01  -9.8613842e-09
  -1.2532317e+00  -8.2426346e-01  -9.8613842e-09
  -1.1490667e+00  -9.6418141e-01  -9.8613842e-09
  -1.0293625e+00  -1.0910605e+00  -9.8613842e-09
  -8.9573788e-01  -1.2031848e+00  -9.8613842e-09
  -7.5000000e-01  -1.2990381e+00  -9.8613842e-09
  -5.9411965e-01  -1.3773242e+00  -9.8613842e-09
  -4.3020485e-01  -1.4369843e+00  -9.8613842e-09
  -2.6047227e-01  -1.4772116e+00  -9.8613842e-09
  -8.7217243e-02  -1.4974622e+00  -9.8613842e-09
   8.7217243e-02  -1.4974622e+00  -9.8613842e-09
   2.6047227e-01  -1.4772116e+00  -9.8613842e-09
   4.3020485e-01  -1.4369843e+00  -9.8613842e-09
   5.9411965e-01  -1.3773242e+00  -9.8613842e-09
   7.5000000e-01  -1.2990381e+00  -9.8613842e-09
   8.9573788e-01  -1.2031848e+00  -9.8613842e-09
   1.0293625e+00  -1.0910605e+00  -9.8613842e-09
   1.1490667e+00  -9.6418141e-01  -9.8613842e-09
   1.2532317e+00  -8.2426346e-01  -9.8613842e-09
   1.3404490e+00  -6.7319877e-01  -9.8613842e-09
   1.4095389e+00  -5.1303021e-01  -9.8613842e-09
   1.4595673e+00  -3.4592380e-01  -9.8613842e-09
   1.4898575e+00  -1.7413937e-01  -9.8613842e-09
   1.6047471e+00   0.0000000e+00   1.4058905e-01
   1.5953400e+00   1.7350368e-01   1.4058905e-01
   1.5672290e+00   3.4497319e-01   1.4058905e-01
   1.5207437e+00   5.1239820e-01   1.4058905e-01
   1.4564290e+00   6.7381581e-01   1.4058905e-01
   1.3750391e+00   8.2733355e-01   1.4058905e-01
   1.2775280e+00   9.7115156e-01   1.4058905e-01
   1.1650392e+00   1.1035837e+00   1.4058905e-01
   1.0388913e+00   1.2230773e+00   1.4058905e-01
   9.0056331e-01   1.3282315e+00   1.4058905e-01
   7.5167708e-01   1.4178134e+00   1.4058905e-01
   5.9397813e-01   1.4907727e+00   1.4058905e-01
   4.2931532e-01   1.5462540e+00   1.4058905e-01
   2.5961919e-01   1.5836070e+00   1.4058905e-01
   8.6879256e-02   1.6023936e+00   1.4058905e-01
  -8.6879256e-02   1.6023936e+00   1.4058905e-01
  -2.5961919e-01   1.5836070e+00   1.4058905e-01
  -4.2931532e-01   1.5462540e+00   1.4058905e-01
  -5.9397813e-01   1.4907727e+00   1.4058905e-01
  -7.5167708e-01   1.4178134e+00   1.4058905e-01
  -9.0056331e-01   1.3282315e+00   1.4058905e-01
  -1.0388913e+00   1.2230773e+00   1.4058905e-01
  -1.1650392e+00   1.1035837e+00   1.4058905e-01
  -1.2775280e+00   9.7115156e-01   1.4058905e-01
  -1.3750391e+00   8.2733355e-01   1.4058905e-01
  -1.4564290e+00   6.7381581e-01   1.4058905e-01
  -1.5207437e+00   5.1239820e-01   1.4058905e-01
  -1.5672290e+00   3.4497319e-01   1.4058905e-01
  -1.5953400e+00   1.7350368e-01   1.4058905e-01
  -1.6047471e+00   1.9651835e-16   1.4058905e-01
  -1.5953400e+00  -1.7350368e-01   1.4058905e-01
  -1.5672290e+00  -3.4497319e-01   1.4058905e-01
  -1.5207437e+00  -5.1239820e-01   1.4058905e-01
  -1.4564290e+00  -6.7381581e-01   1.4058905e-01
  -1.3750391e+00  -8.2733355e-01   1.4058905e-01
  -1.2775280e+00  -9.7115156e-01   1.4058905e-01
  -1.1650392e+00  -1.1035837e+00   1.4058905e-01
  -1.0388913e+00  -1.2230773e+00   1.4058905e-01
  -9.0056331e-01  -1.3282315e+00   1.4058905e-01
  -7.5167708e-01  -1.4178134e+00   1.4058905e-01
  -5.9397813e-01  -1.4907727e+00   1.4058905e-01
  -4.2931532e-01  -1.5462540e+00   1.4058905e-01
  -2.5961919e-01  -1.5836070e+00   1.4058905e-01
  -8.6879256e-02  -1.6023936e+00   1.4058905e-01
   8.6879256e-02  -1.6023936e+00   1.4058905e-01
   2.5961919e-01  -1.5836070e+00   1.4058905e-01
   4.2931532e-01  -1.5462540e+00   1.4058905e-01
   5.9397813e-01  -1.4907727e+00   1.4058905e-01
   7.5167708e-01  -1.4178134e+00   1.4058905e-01
   9.0056331e-01  -1.3282315e+00   1.4058905e-01
   1.0388913e+00  -1.2230773e+00   1.4058905e-01
   1.1650392e+00  -1.1035837e+00   1.4058905e-01
   1.2775280e+00  -9.7115156e-01   1.4058905e-01
   1.3750391e+00  -8.2733355e-01   1.4058905e-01
   1.4564290e+00  -6.7381581e-01   1.4058905e-01
   1.5207437e+00  -5.1239820e-01   1.4058905e-01
   1.5672290e+00  -3.4497319e-01   1.4058905e-01
   1.5953400e+00  -1.7350368e-01   1.4058905e-01
   1.7067192e+00   0.0000000e+00   2.8319639e-01
   1.6979626e+00   1.7266592e-01   2.8319639e-01
   1.6717825e+00   3.4356005e-01   2.8319639e-01
   1.6284478e+00   5.1092879e-01   2.8319639e-01
   1.5684029e+00   6.7305471e-01   2.8319639e-01
   1.4922641e+00   8.2827417e-01   2.8319639e-01
   1.4008127e+00   9.7499442e-01   2.8319639e-01
   1.2949870e+00   1.1117099e+00   2.8319639e-01
   1.1758731e+00   1.2370178e+00   2.8319639e-01
   1.0446930e+00   1.3496321e+00   2.8319639e-01
   9.0279303e-01   1.4483974e+00   2.8319639e-01
   7.5162915e-01   1.5323002e+00   2.8319639e-01
   5.9275254e-01   1.6004796e+00   2.8319639e-01
   4.2779349e-01   1.6522358e+00   2.8319639e-01
   2.5844469e-01   1.6870379e+00   2.8319639e-01
   8.6443908e-02   1.7045286e+00   2.8319639e-01
  -8.6443908e-02   1.7045286e+00   2.8319639e-01
  -2.5844469e-01   1.6870379e+00   2.8319639e-01
  -4.2779349e-01   1.6522358e+00   2.8319639e-01
  -5.9275254e-01   1.6004796e+00   2.8319639e-01
  -7.5162915e-01   1.5323002e+00   2.8319639e-01
  -9.0279303e-01   1.4483974e+00   2.8319639e-01
  -1.0446930e+00   1.3496321e+00   2.8319639e-01
  -1.1758731e+00   1.2370178e+00   2.8319639e-01
  -1.2949870e+00   1.1117099e+00   2.8319639e-01
  -1.4008127e+00   9.7499442e-01   2.8319639e-01
  -1.4922641e+00   8.2827417e-01   2.8319639e-01
  -1.5684029e+00   6.7305471e-01   2.8319639e-01
  -1.6284478e+00   5.1092879e-01   2.8319639e-01
  -1.6717825e+00   3.4356005e-01   2.8319639e-01
  -1.6979626e+00   1.7266592e-01   2.8319639e-01
  -1.7067192e+00   2.0900592e-16   2.8319639e-01
  -1.6979626e+00  -1.7266592e-01   2.8319639e-01
  -1.6717825e+00  -3.4356005e-01   2.8319639e-01
  -1.6284478e+00  -5.1092879e-01   2.8319639e-01
  -1.5684029e+00  -6.7305471e-01   2.8319639e-01
  -1.4922641e+00  -8.2827417e-01   2.8319639e-01
  -1.4008127e+00  -9.7499442e-01   2.8319639e-01
  -1.2949870e+00  -1.1117099e+00   2.8319639e-01
  -1.1758731e+00  -1.2370178e+00   2.8319639e-01
  -1.0446930e+00  -1.3496321e+00   2.8319639e-01
  -9.0279303e-01  -1.4483974e+00   2.8319639e-01
  -7.5162915e-01  -1.5323002e+00   2.8319639e-01
  -5.9275254e-01  -1.6004796e+00   2.8319639e-01
  -4.2779349e-01  -1.6522358e+00   2.8319639e-01
  -2.5844469e-01  -1.6870379e+00   2.8319639e-01
  -8.6443908e-02  -1.7045286e+00   2.8319639e-01
   8.6443908e-02  -1.7045286e+00   2.8319639e-01
   2.5844469e-01  -1.6870379e+00   2.8319639e-01
   4.2779349e-01  -1.6522358e+00   2.8319639e-01
   5.9275254e-01  -1.6004796e+00   2.8319639e-01
   7.5162915e-01  -1.5323002e+00   2.8319639e-01
   9.0279303e-01  -1.4483974e+00   2.8319639e-01
   1.0446930e+00  -1.3496321e+00   2.8319639e-01
   1.1758731e+00  -1.2370178e+00   2.8319639e-01
   1.2949870e+00  -1.1117099e+00   2.8319639e-01
   1.4008127e+00  -9.7499442e-01   2.8319639e-01
   1.4922641e+00  -8.2827417e-01   2.8319639e-01
   1.5684029e+00  -6.7305471e-01   2.8319639e-01
   1.6284478e+00  -5.1092879e-01   2.8319639e-01
   1.6717825e+00  -3.4356005e-01   2.8319639e-01
   1.6979626e+00  -1.7266592e-01   2.8319639e-01
   1.8025947e+00   0.0000000e+00   4.2995329e-01
   1.7941795e+00   1.7397548e-01   4.2995329e-01
   1.7690126e+00   3.4632660e-01   4.2995329e-01
   1.7273288e+00   5.1544416e-01   4.2995329e-01
   1.6695175e+00   6.7974916e-01   4.2995329e-01
   1.5961183e+00   8.3770752e-01   4.2995329e-01
   1.5078166e+00   9.8784444e-01   4.2995329e-01
   1.4054369e+00   1.1287581e+00   4.2995329e-01
   1.2899349e+00   1.2591329e+00   4.2995329e-01
   1.1623892e+00   1.3777515e+00   4.2995329e-01
   1.0239905e+00   1.4835064e+00   4.2995329e-01
   8.7603112e-01   1.5754101e+00   4.2995329e-01
   7.1989248e-01   1.6526047e+00   4.2995329e-01
   5.5703239e-01   1.7143694e+00   4.2995329e-01
   3.8897145e-01   1.7601275e+00   4.2995329e-01
   2.1727878e-01   1.7894518e+00   4.2995329e-01
   4.3557439e-02   1.8020684e+00   4.2995329e-01
  -1.3057059e-01   1.7978595e+00   4.2995329e-01
  -3.0347951e-01   1.7768646e+00   4.2995329e-01
  -4.7355493e-01   1.7392796e+00   4.2995329e-01
  -6.3920889e-01   1.6854553e+00   4.2995329e-01
  -7.9889473e-01   1.6158944e+00   4.2995329e-01
  -9.5112150e-01   1.5312464e+00   4.2995329e-01
  -1.0944679e+00   1.4323015e+00   4.2995329e-01
  -1.2275956e+00   1.3199836e+00   4.2995329e-01
  -1.3492615e+00   1.1953414e+00   4.2995329e-01
  -1.4583297e+00   1.0595386e+00   4.2995329e-01
  -1.5537819e+00   9.1384314e-01   4.2995329e-01
  -1.6347269e+00   7.5961540e-01   4.2995329e-01
  -1.7004089e+00   5.9829534e-01   4.2995329e-01
  -1.7502146e+00   4.3138915e-01   4.2995329e-01
  -1.7836790e+00   2.6045519e-01   4.2995329e-01
  -1.8004897e+00   8.7089442e-02   4.2995329e-01
  -1.8004897e+00  -8.7089442e-02   4.2995329e-01
  -1.7836790e+00  -2.6045519e-01   4.2995329e-01
  -1.7502146e+00  -4.3138915e-01   4.2995329e-01
  -1.7004089e+00  -5.9829534e-01   4.2995329e-01
  -1.6347269e+00  -7.5961540e-01   4.2995329e-01
  -1.5537819e+00  -9.1384314e-01   4.2995329e-01
  -1.4583297e+00  -1.0595386e+00   4.2995329e-01
  -1.3492615e+00  -1.1953414e+00   4.2995329e-01
